EmployeeID,FullName,Age,Gender,Department,JobRole,EducationField,MonthlyIncome,DistanceFromHome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,OverTime,BusinessTravel,Attrition
EMP-1148,Employee 1148,47,Male,Research & Development,Healthcare Representative,Marketing,6072.24,1,6,11,11,2,0,8,3,2,4,3,4,No,Travel_Rarely,0
EMP-1149,Employee 1149,29,Female,Research & Development,Manager,Technical Degree,12672.75,1,0,11,6,6,0,6,2,4,1,3,4,No,Travel_Frequently,1
EMP-1150,Employee 1150,18,Female,Research & Development,Healthcare Representative,Other,2000.0,16,3,0,0,0,0,0,1,3,3,3,3,No,Travel_Frequently,1
EMP-1151,Employee 1151,23,Female,Research & Development,Healthcare Representative,Life Sciences,4841.58,30,1,5,5,5,0,5,3,4,3,3,3,No,Travel_Rarely,0
EMP-1152,Employee 1152,32,Female,Sales,Sales Executive,Human Resources,3890.78,8,0,2,2,2,1,2,4,3,3,3,3,No,Travel_Rarely,0
EMP-1153,Employee 1153,31,Female,Research & Development,Manufacturing Director,Medical,11839.91,10,3,9,5,1,2,3,1,3,3,4,3,No,Travel_Rarely,0
EMP-1154,Employee 1154,60,Male,Sales,Sales Executive,Human Resources,6601.25,1,1,13,6,5,6,5,3,3,4,2,3,Yes,Travel_Frequently,0
EMP-1155,Employee 1155,18,Male,Research & Development,Manufacturing Director,Marketing,9055.86,8,6,0,0,0,0,0,2,2,2,2,3,Yes,Travel_Rarely,0
EMP-1156,Employee 1156,36,Male,Research & Development,Research Scientist,Marketing,5618.81,2,3,12,7,7,0,0,1,4,3,2,3,No,Travel_Frequently,1
EMP-1157,Employee 1157,32,Male,Sales,Sales Executive,Technical Degree,3452.14,2,2,5,4,0,4,4,3,4,2,3,3,No,Travel_Frequently,0
EMP-1158,Employee 1158,41,Female,Sales,Sales Representative,Medical,5367.42,10,2,3,0,0,0,0,4,4,1,3,3,Yes,Travel_Rarely,0
EMP-1159,Employee 1159,18,Male,Research & Development,Laboratory Technician,Marketing,2707.96,1,3,0,0,0,0,0,4,1,3,3,3,Yes,Travel_Rarely,1
EMP-1160,Employee 1160,34,Female,Research & Development,Healthcare Representative,Life Sciences,5117.95,4,2,9,4,4,3,4,4,4,3,3,3,Yes,Travel_Rarely,0
EMP-1161,Employee 1161,50,Female,Research & Development,Healthcare Representative,Life Sciences,7979.52,6,1,12,4,3,0,4,1,3,1,2,3,No,Travel_Rarely,0
EMP-1162,Employee 1162,33,Male,Sales,Sales Representative,Other,7162.35,7,2,12,5,5,2,5,3,3,1,1,3,No,Travel_Rarely,0
EMP-1163,Employee 1163,42,Female,Sales,Sales Executive,Marketing,11702.62,8,2,24,5,1,3,5,2,4,3,3,3,No,Non-Travel,0
EMP-1164,Employee 1164,31,Male,Research & Development,Manager,Life Sciences,11773.95,2,2,13,7,5,0,6,2,1,3,2,3,No,Travel_Rarely,0
EMP-1165,Employee 1165,56,Female,Sales,Sales Representative,Technical Degree,3904.79,20,4,0,0,0,0,0,3,3,2,2,3,Yes,Travel_Rarely,0
EMP-1166,Employee 1166,45,Male,Sales,Sales Representative,Human Resources,3013.26,1,2,1,1,0,1,1,1,4,2,3,4,No,Travel_Rarely,0
EMP-1167,Employee 1167,18,Male,Research & Development,Healthcare Representative,Medical,2000.0,30,1,0,0,0,0,0,1,4,2,3,3,No,Travel_Rarely,1
EMP-1168,Employee 1168,46,Female,Sales,Sales Executive,Human Resources,9181.15,7,1,21,6,0,1,0,4,4,3,2,3,Yes,Travel_Rarely,0
EMP-1169,Employee 1169,25,Female,Sales,Manager,Technical Degree,10762.39,3,1,7,4,4,0,4,3,4,3,3,3,No,Travel_Rarely,0
EMP-1170,Employee 1170,27,Male,Research & Development,Manufacturing Director,Other,7514.85,1,4,1,1,1,1,1,1,1,3,2,4,No,Travel_Rarely,0
EMP-1171,Employee 1171,41,Male,Research & Development,Manager,Human Resources,8856.89,7,0,2,0,0,0,0,1,3,3,3,3,Yes,Travel_Frequently,0
EMP-1172,Employee 1172,43,Female,Research & Development,Laboratory Technician,Marketing,9317.83,9,2,14,6,0,1,0,4,2,3,4,3,No,Travel_Rarely,1
EMP-1173,Employee 1173,43,Male,Research & Development,Research Scientist,Life Sciences,2000.0,15,2,0,0,0,0,0,2,2,3,3,3,No,Travel_Frequently,1
EMP-1174,Employee 1174,29,Female,Sales,Manager,Technical Degree,10605.02,4,3,5,5,2,1,5,4,2,3,2,3,Yes,Travel_Rarely,1
EMP-1175,Employee 1175,52,Male,Research & Development,Manager,Human Resources,15583.24,1,0,21,19,7,3,4,1,3,3,2,4,No,Travel_Frequently,0
EMP-1176,Employee 1176,40,Female,Research & Development,Laboratory Technician,Human Resources,2379.33,10,3,0,0,0,0,0,4,2,2,3,3,No,Travel_Rarely,0
EMP-1177,Employee 1177,32,Female,Research & Development,Research Director,Life Sciences,10412.99,14,8,5,0,0,0,0,1,4,4,3,3,No,Travel_Rarely,0
EMP-1178,Employee 1178,40,Male,Research & Development,Manager,Technical Degree,12967.02,11,1,16,10,0,1,3,3,3,2,2,3,No,Travel_Rarely,0
EMP-1179,Employee 1179,31,Male,Research & Development,Research Director,Life Sciences,12719.45,1,2,13,8,6,1,8,4,4,4,3,3,Yes,Travel_Rarely,0
EMP-1180,Employee 1180,42,Female,Research & Development,Laboratory Technician,Human Resources,6702.48,2,3,14,4,4,2,4,4,4,3,1,3,Yes,Travel_Rarely,0
EMP-1181,Employee 1181,40,Female,Research & Development,Research Director,Medical,10470.35,19,6,6,6,5,3,0,4,1,3,3,3,Yes,Travel_Frequently,1
EMP-1182,Employee 1182,30,Female,Research & Development,Research Scientist,Marketing,6335.48,5,4,12,0,0,0,0,3,1,4,3,3,No,Non-Travel,1
EMP-1183,Employee 1183,30,Male,Research & Development,Manager,Marketing,10518.27,24,1,12,6,6,1,0,4,3,3,1,3,No,Travel_Frequently,0
EMP-1184,Employee 1184,35,Male,Research & Development,Healthcare Representative,Medical,5589.92,3,2,10,9,7,2,1,4,3,4,2,3,No,Travel_Frequently,0
EMP-1185,Employee 1185,24,Male,Sales,Sales Executive,Human Resources,4248.51,16,0,6,0,0,0,0,2,4,3,3,3,Yes,Travel_Rarely,1
EMP-1186,Employee 1186,36,Female,Sales,Sales Executive,Other,5161.27,7,2,5,5,2,3,4,4,3,2,3,4,No,Travel_Rarely,0
EMP-1187,Employee 1187,42,Female,Research & Development,Manufacturing Director,Life Sciences,14156.13,4,3,19,2,0,0,1,3,4,2,2,3,No,Non-Travel,0
EMP-1188,Employee 1188,23,Male,Human Resources,Human Resources,Medical,3910.07,16,1,5,5,5,0,0,4,1,3,2,3,Yes,Travel_Rarely,1
EMP-1189,Employee 1189,49,Female,Research & Development,Research Scientist,Other,6708.58,3,1,11,10,2,0,0,2,1,2,3,3,No,Travel_Frequently,1
EMP-1190,Employee 1190,18,Female,Research & Development,Laboratory Technician,Medical,2000.0,4,6,0,0,0,0,0,2,2,3,3,3,No,Non-Travel,0
EMP-1191,Employee 1191,33,Male,Sales,Sales Representative,Technical Degree,4015.56,10,2,7,0,0,0,0,2,1,1,1,3,No,Travel_Rarely,1
EMP-1192,Employee 1192,43,Male,Sales,Manager,Marketing,11690.93,7,4,7,0,0,0,0,2,4,1,3,3,Yes,Travel_Rarely,1
EMP-1193,Employee 1193,39,Female,Research & Development,Manager,Other,12362.72,19,2,12,4,2,0,4,1,1,3,4,3,No,Travel_Frequently,0
EMP-1194,Employee 1194,40,Male,Research & Development,Manager,Human Resources,11108.14,12,2,4,2,2,2,2,2,3,3,3,3,No,Travel_Rarely,0
EMP-1195,Employee 1195,43,Male,Sales,Sales Representative,Other,5012.11,25,3,7,7,2,2,7,3,2,2,4,3,No,Travel_Rarely,0
EMP-1196,Employee 1196,48,Male,Research & Development,Laboratory Technician,Human Resources,7647.12,10,6,10,10,4,3,4,4,1,3,3,3,No,Travel_Rarely,0
EMP-1197,Employee 1197,25,Male,Sales,Sales Representative,Life Sciences,6167.86,21,3,7,6,3,0,3,3,4,1,3,3,Yes,Travel_Rarely,1
EMP-1198,Employee 1198,25,Male,Human Resources,Human Resources,Marketing,3408.75,23,4,7,7,4,0,1,1,3,3,2,3,No,Non-Travel,0
EMP-1199,Employee 1199,26,Female,Sales,Manager,Life Sciences,10771.81,6,2,8,1,1,1,0,3,3,3,3,3,No,Travel_Rarely,0
EMP-1200,Employee 1200,43,Male,Research & Development,Healthcare Representative,Human Resources,8123.16,4,2,14,8,0,5,5,3,1,3,2,3,No,Travel_Rarely,0
EMP-1201,Employee 1201,18,Male,Sales,Sales Executive,Technical Degree,4319.64,17,4,0,0,0,0,0,3,4,3,4,3,No,Travel_Rarely,0
EMP-1202,Employee 1202,45,Male,Research & Development,Research Scientist,Medical,11399.19,3,3,20,5,1,4,3,3,1,3,2,3,No,Travel_Rarely,0
EMP-1203,Employee 1203,36,Female,Sales,Sales Executive,Life Sciences,9014.0,5,1,13,1,1,0,0,3,1,3,4,3,No,Travel_Frequently,0
EMP-1204,Employee 1204,47,Male,Research & Development,Research Director,Technical Degree,9125.09,1,2,3,1,1,1,1,2,2,3,2,4,No,Travel_Rarely,0
EMP-1205,Employee 1205,52,Female,Sales,Sales Representative,Other,3465.44,4,2,1,1,1,0,1,3,3,3,3,3,No,Non-Travel,0
EMP-1206,Employee 1206,18,Female,Sales,Sales Executive,Human Resources,3324.98,1,2,0,0,0,0,0,4,3,3,3,3,Yes,Travel_Rarely,0
EMP-1207,Employee 1207,31,Female,Research & Development,Healthcare Representative,Marketing,6518.11,3,6,13,9,5,0,1,4,3,2,2,3,Yes,Travel_Rarely,0
EMP-1208,Employee 1208,43,Male,Research & Development,Manager,Marketing,13480.94,20,4,11,11,5,2,8,3,3,4,3,4,No,Travel_Rarely,0
EMP-1209,Employee 1209,41,Male,Sales,Sales Executive,Life Sciences,5171.56,1,1,6,6,0,0,4,4,2,3,2,3,Yes,Travel_Rarely,0
EMP-1210,Employee 1210,42,Male,Research & Development,Manufacturing Director,Technical Degree,15423.05,4,1,20,8,2,0,2,1,3,3,3,3,No,Travel_Frequently,0
EMP-1211,Employee 1211,42,Male,Research & Development,Manager,Life Sciences,13553.13,6,2,15,8,6,5,5,2,4,3,2,3,No,Travel_Frequently,0
EMP-1212,Employee 1212,31,Male,Research & Development,Laboratory Technician,Human Resources,6969.91,20,4,13,0,0,0,0,4,4,3,1,3,Yes,Travel_Rarely,0
EMP-1213,Employee 1213,38,Male,Human Resources,Manager,Marketing,11200.46,2,2,12,0,0,0,0,2,2,1,3,3,No,Travel_Rarely,1
EMP-1214,Employee 1214,24,Female,Research & Development,Research Scientist,Other,2763.02,20,1,6,2,2,1,2,4,4,3,2,3,Yes,Travel_Rarely,0
EMP-1215,Employee 1215,31,Female,Research & Development,Healthcare Representative,Human Resources,7848.23,2,3,13,5,1,1,3,2,1,3,3,3,Yes,Travel_Frequently,0
EMP-1216,Employee 1216,45,Female,Sales,Manager,Other,11415.41,13,4,12,6,2,0,3,2,2,3,4,3,Yes,Travel_Rarely,0
EMP-1217,Employee 1217,30,Female,Research & Development,Manufacturing Director,Other,11369.81,13,2,12,0,0,0,0,2,3,2,3,4,Yes,Travel_Rarely,0
EMP-1218,Employee 1218,48,Male,Research & Development,Manager,Other,14324.72,4,0,15,6,5,1,4,2,3,4,3,4,No,Travel_Frequently,0
EMP-1219,Employee 1219,36,Male,Research & Development,Manufacturing Director,Marketing,16081.48,1,1,16,10,6,1,4,1,2,3,4,3,No,Travel_Frequently,0
EMP-1220,Employee 1220,46,Male,Research & Development,Research Scientist,Life Sciences,7244.32,15,5,14,11,2,3,7,3,2,1,3,3,No,Travel_Frequently,0
EMP-1221,Employee 1221,38,Female,Research & Development,Healthcare Representative,Human Resources,3302.54,25,2,4,4,3,4,4,1,3,3,3,3,No,Travel_Rarely,0
EMP-1222,Employee 1222,23,Male,Sales,Sales Executive,Life Sciences,5109.68,19,1,5,0,0,0,0,4,4,3,3,3,No,Travel_Frequently,0
EMP-1223,Employee 1223,44,Male,Research & Development,Research Scientist,Marketing,9416.9,3,4,18,8,3,0,4,3,1,3,2,3,No,Travel_Rarely,0
EMP-1224,Employee 1224,31,Female,Research & Development,Healthcare Representative,Human Resources,3201.78,9,2,1,1,1,1,1,4,4,4,3,3,No,Travel_Frequently,0
EMP-1225,Employee 1225,47,Female,Research & Development,Manufacturing Director,Human Resources,14366.28,13,4,12,6,0,6,2,2,2,3,3,3,No,Travel_Rarely,0
EMP-1226,Employee 1226,47,Female,Research & Development,Manufacturing Director,Other,13232.16,25,0,14,10,6,0,3,2,4,4,4,3,No,Travel_Frequently,0
EMP-1227,Employee 1227,35,Male,Sales,Manager,Medical,12647.52,14,1,13,6,4,0,4,2,2,3,1,3,No,Travel_Rarely,0
EMP-1228,Employee 1228,41,Male,Research & Development,Manager,Medical,10037.81,5,2,7,7,0,1,0,1,1,3,3,3,Yes,Travel_Rarely,1
EMP-1229,Employee 1229,42,Male,Research & Development,Manufacturing Director,Life Sciences,14807.01,6,3,20,18,0,0,7,3,1,3,2,3,Yes,Travel_Rarely,0
EMP-1230,Employee 1230,36,Female,Research & Development,Manager,Technical Degree,11252.26,30,2,9,7,2,0,4,1,3,2,2,3,No,Non-Travel,1
EMP-1231,Employee 1231,27,Male,Research & Development,Research Scientist,Human Resources,6309.57,17,1,9,5,5,2,1,3,3,4,2,3,No,Travel_Rarely,0
EMP-1232,Employee 1232,53,Male,Research & Development,Laboratory Technician,Life Sciences,3226.68,30,2,6,1,1,1,1,2,1,1,3,3,No,Travel_Frequently,1
EMP-1233,Employee 1233,31,Male,Sales,Sales Executive,Other,6352.31,13,4,13,1,1,1,1,4,3,2,3,3,No,Travel_Rarely,1
EMP-1234,Employee 1234,27,Female,Research & Development,Manager,Life Sciences,10051.67,2,1,4,1,1,1,1,4,1,2,3,3,No,Travel_Rarely,1
EMP-1235,Employee 1235,55,Male,Research & Development,Manufacturing Director,Medical,10585.56,6,3,5,5,0,3,3,3,4,3,3,4,No,Travel_Rarely,0
EMP-1236,Employee 1236,18,Male,Sales,Sales Representative,Human Resources,3240.65,11,5,0,0,0,0,0,3,1,2,2,4,Yes,Travel_Rarely,0
EMP-1237,Employee 1237,24,Male,Sales,Sales Representative,Marketing,3228.63,8,8,4,4,4,2,4,2,4,4,1,3,No,Travel_Rarely,0
EMP-1238,Employee 1238,30,Female,Sales,Sales Executive,Technical Degree,6928.92,20,4,12,9,4,1,4,4,2,4,3,3,No,Travel_Frequently,0
EMP-1239,Employee 1239,44,Male,Sales,Manager,Other,12279.1,24,4,10,3,3,3,3,1,1,3,3,3,No,Travel_Rarely,1
EMP-1240,Employee 1240,18,Male,Research & Development,Research Scientist,Marketing,2366.02,10,2,0,0,0,0,0,4,4,3,3,3,No,Non-Travel,0
EMP-1241,Employee 1241,41,Male,Research & Development,Manager,Other,9252.09,2,3,6,6,3,3,5,4,4,1,2,3,No,Non-Travel,0
EMP-1242,Employee 1242,27,Male,Sales,Manager,Human Resources,11392.22,1,2,9,0,0,0,0,4,2,4,3,3,No,Travel_Frequently,1
EMP-1243,Employee 1243,63,Male,Sales,Manager,Human Resources,9743.16,5,4,4,4,4,0,4,3,1,3,1,3,No,Travel_Rarely,0
EMP-1244,Employee 1244,49,Male,Research & Development,Laboratory Technician,Other,2000.0,21,1,0,0,0,0,0,1,2,3,3,3,No,Travel_Frequently,1
EMP-1245,Employee 1245,56,Female,Sales,Sales Executive,Technical Degree,9059.2,6,0,18,6,6,3,5,3,4,3,3,3,No,Travel_Rarely,0
EMP-1246,Employee 1246,37,Male,Sales,Sales Executive,Life Sciences,5747.56,1,1,5,5,1,0,5,4,1,3,3,3,No,Travel_Rarely,0
EMP-1247,Employee 1247,35,Female,Research & Development,Healthcare Representative,Technical Degree,7572.15,1,1,17,11,10,5,7,3,2,2,2,3,Yes,Travel_Rarely,1
EMP-1248,Employee 1248,35,Female,Research & Development,Manufacturing Director,Life Sciences,12317.78,4,1,14,11,2,0,1,4,3,3,3,3,Yes,Travel_Rarely,1
EMP-1249,Employee 1249,36,Male,Human Resources,Manager,Medical,13589.1,17,4,14,3,3,0,2,2,4,4,2,3,No,Travel_Rarely,0
EMP-1250,Employee 1250,31,Male,Human Resources,Manager,Human Resources,13511.4,6,3,13,10,5,0,4,1,2,3,2,3,No,Travel_Rarely,0
EMP-1251,Employee 1251,39,Female,Research & Development,Manufacturing Director,Marketing,11887.94,7,3,11,1,1,0,1,4,4,3,2,4,No,Travel_Frequently,1
EMP-1252,Employee 1252,18,Female,Research & Development,Manufacturing Director,Human Resources,9805.55,15,1,0,0,0,0,0,3,2,4,2,3,No,Travel_Rarely,0
EMP-1253,Employee 1253,34,Female,Sales,Manager,Human Resources,9821.59,1,2,4,4,4,2,4,2,3,2,3,4,No,Travel_Rarely,0
EMP-1254,Employee 1254,42,Male,Research & Development,Research Director,Life Sciences,12726.02,4,3,14,3,3,3,1,3,3,4,3,4,No,Travel_Frequently,0
EMP-1255,Employee 1255,33,Female,Sales,Manager,Technical Degree,15649.92,23,2,15,1,1,0,1,3,3,3,2,3,Yes,Travel_Rarely,0
EMP-1256,Employee 1256,48,Male,Research & Development,Laboratory Technician,Other,6702.81,6,4,15,1,0,0,1,4,3,4,3,3,Yes,Travel_Frequently,1
EMP-1257,Employee 1257,47,Female,Research & Development,Manager,Other,11975.34,7,3,11,11,6,0,0,4,2,3,2,4,No,Travel_Frequently,1
EMP-1258,Employee 1258,47,Female,Research & Development,Manufacturing Director,Medical,11296.22,14,6,6,6,1,5,6,4,1,3,3,3,No,Travel_Rarely,0
EMP-1259,Employee 1259,28,Female,Research & Development,Manager,Marketing,9873.1,15,3,4,4,4,0,2,3,3,3,3,4,No,Travel_Frequently,0
EMP-1260,Employee 1260,38,Male,Research & Development,Healthcare Representative,Other,6687.91,1,2,11,3,3,3,0,4,2,3,3,3,Yes,Travel_Frequently,0
EMP-1261,Employee 1261,41,Male,Sales,Sales Representative,Medical,6384.89,1,1,13,11,3,0,1,1,2,3,3,3,No,Travel_Rarely,0
EMP-1262,Employee 1262,49,Male,Research & Development,Laboratory Technician,Medical,8423.96,3,5,19,15,1,0,4,2,3,3,1,3,Yes,Travel_Rarely,1
EMP-1263,Employee 1263,52,Female,Research & Development,Healthcare Representative,Life Sciences,4919.65,6,3,9,0,0,0,0,1,2,3,4,3,Yes,Travel_Rarely,1
EMP-1264,Employee 1264,43,Male,Research & Development,Healthcare Representative,Human Resources,3474.24,13,3,6,6,6,4,5,1,4,3,3,3,No,Travel_Rarely,0
EMP-1265,Employee 1265,41,Male,Human Resources,Manager,Marketing,8939.87,3,3,7,7,7,0,5,2,3,2,3,3,No,Non-Travel,0
EMP-1266,Employee 1266,38,Male,Research & Development,Laboratory Technician,Medical,6704.74,2,1,13,5,5,3,5,1,4,3,3,3,No,Travel_Frequently,0
EMP-1267,Employee 1267,41,Male,Sales,Manager,Technical Degree,15685.94,1,1,18,4,4,2,4,4,4,3,2,3,No,Non-Travel,1
EMP-1268,Employee 1268,39,Male,Research & Development,Laboratory Technician,Technical Degree,6665.27,4,3,11,6,0,2,6,2,4,3,3,3,No,Travel_Rarely,0
EMP-1269,Employee 1269,23,Female,Sales,Sales Representative,Medical,2000.0,1,4,0,0,0,0,0,3,4,3,2,3,No,Travel_Rarely,0
EMP-1270,Employee 1270,25,Female,Research & Development,Research Scientist,Other,5427.98,9,3,7,7,3,0,6,4,3,1,2,4,No,Travel_Rarely,0
EMP-1271,Employee 1271,27,Male,Research & Development,Manager,Human Resources,6970.33,8,1,0,0,0,0,0,1,3,3,2,3,Yes,Travel_Frequently,1
EMP-1272,Employee 1272,47,Male,Research & Development,Manager,Life Sciences,14637.98,2,2,15,6,6,0,6,3,3,2,2,3,No,Travel_Rarely,0
EMP-1273,Employee 1273,49,Male,Research & Development,Manufacturing Director,Human Resources,10471.12,17,3,5,3,3,3,3,1,1,1,2,3,No,Travel_Rarely,1
EMP-1274,Employee 1274,23,Male,Sales,Manager,Human Resources,9107.39,26,4,5,5,0,0,5,4,1,1,2,3,No,Travel_Rarely,0
EMP-1275,Employee 1275,38,Male,Research & Development,Manager,Medical,10972.69,2,1,9,2,2,2,2,2,4,1,2,3,No,Travel_Frequently,1
EMP-1276,Employee 1276,46,Male,Research & Development,Manager,Technical Degree,15115.39,21,2,17,12,7,4,2,4,2,4,4,3,No,Travel_Rarely,1
EMP-1277,Employee 1277,38,Female,Research & Development,Manufacturing Director,Technical Degree,8685.67,30,3,0,0,0,0,0,4,3,2,3,4,No,Travel_Rarely,0
EMP-1278,Employee 1278,36,Female,Research & Development,Laboratory Technician,Marketing,6530.55,30,1,8,6,3,3,4,2,3,3,4,3,Yes,Travel_Frequently,1
EMP-1279,Employee 1279,39,Female,Research & Development,Laboratory Technician,Marketing,9845.27,2,0,21,3,3,1,0,3,3,2,3,3,Yes,Travel_Rarely,0
EMP-1280,Employee 1280,32,Male,Research & Development,Manager,Medical,12296.43,2,1,10,10,0,0,9,4,3,4,4,3,No,Travel_Rarely,0
EMP-1281,Employee 1281,51,Male,Sales,Sales Executive,Other,6781.13,30,5,17,1,1,1,1,3,3,1,2,3,Yes,Travel_Rarely,1
EMP-1282,Employee 1282,38,Male,Research & Development,Research Scientist,Medical,5880.82,5,3,7,6,2,0,2,1,3,3,3,3,Yes,Travel_Frequently,0
EMP-1283,Employee 1283,40,Female,Sales,Sales Representative,Human Resources,5316.58,2,3,4,2,2,2,0,2,3,4,3,3,No,Travel_Rarely,0
EMP-1284,Employee 1284,39,Female,Sales,Sales Representative,Other,2980.97,1,2,2,2,2,2,2,1,2,3,4,3,No,Travel_Frequently,0
EMP-1285,Employee 1285,42,Male,Human Resources,Manager,Technical Degree,13386.43,9,5,11,6,5,4,4,4,4,4,4,3,No,Travel_Frequently,0
EMP-1286,Employee 1286,39,Male,Research & Development,Manager,Other,13501.19,5,2,18,3,0,0,0,3,2,3,2,3,Yes,Non-Travel,0
EMP-1287,Employee 1287,55,Female,Research & Development,Healthcare Representative,Technical Degree,8335.98,1,2,15,3,0,2,1,4,3,3,4,3,Yes,Travel_Rarely,0
EMP-1288,Employee 1288,34,Female,Research & Development,Research Director,Medical,10575.16,17,5,5,5,0,1,5,4,4,3,4,3,No,Non-Travel,0
EMP-1289,Employee 1289,31,Female,Research & Development,Research Director,Life Sciences,9486.17,5,3,5,0,0,0,0,1,4,2,2,3,No,Travel_Frequently,1
EMP-1290,Employee 1290,39,Male,Human Resources,Manager,Technical Degree,9317.65,1,2,0,0,0,0,0,4,1,3,2,4,Yes,Travel_Rarely,0
EMP-1291,Employee 1291,39,Male,Research & Development,Research Director,Medical,8004.74,5,1,2,2,2,1,2,4,3,2,4,4,No,Travel_Rarely,0
EMP-1292,Employee 1292,32,Male,Research & Development,Healthcare Representative,Medical,4014.21,1,2,5,5,5,1,5,4,1,3,2,4,No,Travel_Rarely,0
EMP-1293,Employee 1293,34,Female,Research & Development,Laboratory Technician,Life Sciences,10685.91,23,5,16,1,1,1,1,2,3,2,3,3,No,Travel_Rarely,1
EMP-1294,Employee 1294,38,Male,Sales,Manager,Other,9682.91,19,2,3,0,0,0,0,2,3,2,3,3,No,Travel_Rarely,0
EMP-1295,Employee 1295,36,Male,Human Resources,Human Resources,Life Sciences,8708.4,1,1,10,0,0,0,0,1,4,2,1,3,No,Travel_Rarely,1
EMP-1296,Employee 1296,44,Female,Research & Development,Research Scientist,Human Resources,3146.01,7,0,7,7,3,3,3,2,3,2,2,4,No,Travel_Rarely,0
EMP-1297,Employee 1297,46,Male,Research & Development,Laboratory Technician,Life Sciences,2298.83,3,1,5,5,0,2,0,1,1,3,2,3,Yes,Travel_Rarely,0
EMP-1298,Employee 1298,18,Male,Sales,Sales Representative,Other,2000.0,9,3,0,0,0,0,0,4,4,2,2,3,No,Travel_Rarely,0
EMP-1299,Employee 1299,50,Female,Research & Development,Manager,Life Sciences,11329.82,18,3,8,8,7,1,5,4,4,4,1,3,No,Travel_Rarely,1
EMP-1300,Employee 1300,46,Male,Research & Development,Research Director,Human Resources,10769.26,9,3,11,11,2,2,0,1,4,2,3,3,No,Travel_Rarely,0
EMP-1301,Employee 1301,41,Male,Research & Development,Manufacturing Director,Human Resources,10888.54,15,3,5,5,4,1,5,2,2,3,4,3,Yes,Travel_Rarely,1
EMP-1302,Employee 1302,48,Male,Research & Development,Research Director,Other,14287.98,2,2,15,3,3,3,3,4,2,4,3,4,Yes,Travel_Rarely,1
EMP-1303,Employee 1303,34,Male,Sales,Sales Representative,Other,3475.52,1,2,6,6,3,0,6,3,3,4,3,3,Yes,Travel_Rarely,0
EMP-1304,Employee 1304,51,Female,Research & Development,Manager,Technical Degree,16803.22,1,0,23,1,1,0,1,1,1,3,3,3,No,Travel_Rarely,0
EMP-1305,Employee 1305,29,Male,Research & Development,Research Scientist,Life Sciences,7512.0,30,0,11,6,0,3,3,3,2,3,3,3,No,Travel_Rarely,0
EMP-1306,Employee 1306,38,Female,Sales,Sales Representative,Other,7386.22,6,2,17,13,0,2,3,1,1,4,3,3,Yes,Non-Travel,1
EMP-1307,Employee 1307,49,Male,Sales,Sales Executive,Other,8065.27,17,2,19,6,0,0,2,3,1,1,3,3,Yes,Travel_Rarely,1
EMP-1308,Employee 1308,18,Male,Research & Development,Manufacturing Director,Marketing,10842.7,5,4,0,0,0,0,0,3,2,3,1,3,No,Travel_Rarely,0
EMP-1309,Employee 1309,36,Male,Sales,Manager,Life Sciences,12944.99,6,1,17,6,3,3,6,3,3,3,2,3,No,Travel_Rarely,1
EMP-1310,Employee 1310,50,Male,Research & Development,Healthcare Representative,Other,8595.13,8,2,18,1,1,0,1,2,2,3,4,3,Yes,Travel_Rarely,0
EMP-1311,Employee 1311,36,Female,Research & Development,Manufacturing Director,Other,10646.97,1,5,12,2,0,0,2,2,3,3,1,3,No,Travel_Rarely,0
EMP-1312,Employee 1312,38,Female,Research & Development,Research Scientist,Marketing,7464.66,11,3,16,6,0,0,4,1,4,4,3,3,No,Travel_Frequently,0
EMP-1313,Employee 1313,29,Male,Research & Development,Healthcare Representative,Life Sciences,6297.19,1,3,11,3,3,0,3,3,4,2,3,3,No,Non-Travel,0
EMP-1314,Employee 1314,57,Male,Research & Development,Manager,Life Sciences,15226.69,9,4,15,8,0,5,6,3,3,2,3,3,No,Travel_Rarely,0
EMP-1315,Employee 1315,25,Male,Research & Development,Manufacturing Director,Life Sciences,9139.88,1,1,7,7,4,3,2,1,4,3,2,3,No,Travel_Frequently,0
EMP-1316,Employee 1316,42,Male,Research & Development,Manufacturing Director,Medical,7872.75,7,4,0,0,0,0,0,3,1,4,3,3,No,Travel_Rarely,0
EMP-1317,Employee 1317,39,Male,Human Resources,Manager,Other,12939.22,16,5,16,7,1,0,0,4,3,4,2,4,No,Travel_Rarely,0
EMP-1318,Employee 1318,47,Male,Sales,Sales Representative,Human Resources,5184.97,17,7,10,0,0,0,0,3,4,3,3,3,No,Travel_Rarely,0
EMP-1319,Employee 1319,45,Female,Sales,Manager,Medical,13796.23,30,1,13,11,0,5,7,2,1,3,3,4,No,Travel_Rarely,1
EMP-1320,Employee 1320,22,Male,Research & Development,Healthcare Representative,Other,3151.34,13,0,4,4,4,4,1,1,4,1,2,3,No,Travel_Rarely,0
EMP-1321,Employee 1321,42,Male,Research & Development,Healthcare Representative,Technical Degree,8598.77,1,3,17,5,2,0,5,4,1,3,3,3,No,Non-Travel,1
EMP-1322,Employee 1322,53,Male,Sales,Sales Representative,Technical Degree,7235.67,7,1,14,5,5,1,5,3,1,3,2,3,No,Travel_Rarely,0
